GUID,pattern_key,total_volume,ratio_Li2SO4,present_Li2SO4,mass_proxy_Li2SO4,mol_proxy_Li2SO4,ratio_LiClO4,present_LiClO4,mass_proxy_LiClO4,mol_proxy_LiClO4,ratio_LiNO3,present_LiNO3,mass_proxy_LiNO3,mol_proxy_LiNO3,ratio_Na2SO4,present_Na2SO4,mass_proxy_Na2SO4,mol_proxy_Na2SO4,ratio_NaBr,present_NaBr,mass_proxy_NaBr,mol_proxy_NaBr,ratio_NaClO4,present_NaClO4,mass_proxy_NaClO4,mol_proxy_NaClO4,ratio_NaNO3,present_NaNO3,mass_proxy_NaNO3,mol_proxy_NaNO3,ratio_water,present_water,mass_proxy_water,mol_proxy_water,active_count,water_ratio,weighted_density,ionic_strength_proxy,salt_ratio_sum,nonwater_entropy,max_nonwater_ratio,sulfate_ratio,nitrate_ratio,perchlorate_ratio,bromide_ratio,lithium_ratio,sodium_ratio,water_x_ionic,sulfate_x_nitrate,pattern_count,rare_pattern,pattern_Li2SO4,pattern_Li2SO4+LiClO4,pattern_Li2SO4+LiClO4+LiNO3,pattern_Li2SO4+LiNO3,pattern_Li2SO4+LiNO3+Na2SO4+NaClO4+NaNO3,pattern_Li2SO4+LiNO3+NaClO4+NaNO3,pattern_Li2SO4+Na2SO4+NaClO4+NaNO3,pattern_Li2SO4+NaClO4,pattern_LiClO4,pattern_LiClO4+LiNO3,pattern_LiNO3,pattern_LiNO3+Na2SO4+NaClO4+NaNO3,pattern_Na2SO4+NaBr+NaClO4,pattern_Na2SO4+NaBr+NaClO4+NaNO3,pattern_Na2SO4+NaBr+NaNO3,pattern_Na2SO4+NaClO4,pattern_Na2SO4+NaClO4+NaNO3,pattern_Na2SO4+NaNO3,pattern_NaBr,pattern_NaBr+NaClO4+NaNO3,pattern_NaClO4,pattern_NaClO4+NaNO3,pattern_NaNO3
{0E611A55-202C-8DDF-2FA7-93D1CE43A789},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31428571428571433,1.0,2.552,3.8280000000000003,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,3.32,53.2196,0.08571428571428572,1.0,0.8220000000000001,8.24466,0.31428571428571433,1.0,2.2,0.0,3,0.31428571428571433,1.2705714285714287,9.327465714285713,0.6857142857142858,0.9322805051148306,0.31428571428571433,0.31428571428571433,0.08571428571428572,0.2857142857142857,0.0,0.0,0.6857142857142858,2.931489224489796,0.026938775510204085,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{876EA0D9-AAD4-8A68-2935-77D86857E180},Na2SO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428572,1.0,2.088,3.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571428571428571,1.0,6.302,63.209059999999994,0.08571428571428572,1.0,0.6,0.0,2,0.08571428571428572,1.2842857142857143,9.477294285714285,0.9142857142857144,0.6251357087218521,0.6571428571428571,0.2571428571428572,0.6571428571428571,0.0,0.0,0.0,0.9142857142857144,0.8123395102040816,0.16897959183673472,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
{1DEC60A3-01B3-272D-BEE4-534355CE75A6},Na2SO4+NaBr+NaClO4+NaNO3,6.999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34285714285714286,1.0,2.784,4.176,0.014285714285714289,1.0,0.145,1.16,0.31428571428571433,1.0,3.652,58.541560000000004,0.08571428571428572,1.0,0.8220000000000001,8.24466,0.24285714285714288,1.0,1.7,0.0,4,0.24285714285714288,1.3004285714285715,10.303174285714286,0.7571428571428572,1.0020495015859152,0.34285714285714286,0.34285714285714286,0.08571428571428572,0.31428571428571433,0.014285714285714289,0.0,0.7571428571428572,2.5021994693877554,0.02938775510204082,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{69F6B1E1-9B3F-7CB8-FBD4-9190674572BF},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.16,1.7399999999999998,0.014285714285714287,1.0,0.145,1.16,0.2285714285714286,1.0,2.656,42.575680000000006,0.09999999999999999,1.0,0.959,9.61877,0.5142857142857143,1.0,3.6,0.0,4,0.5142857142857143,1.217142857142857,7.870635714285714,0.4857142857142857,0.906288524293058,0.2285714285714286,0.14285714285714285,0.09999999999999999,0.2285714285714286,0.014285714285714287,0.0,0.4857142857142857,4.047755510204082,0.014285714285714284,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{0BDC6E87-9CDC-AB9F-D482-112AE1C90542},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31428571428571433,1.0,2.552,3.8280000000000003,0.014285714285714287,1.0,0.145,1.16,0.4428571428571429,1.0,5.146,82.49038,0.07142857142857142,1.0,0.685,6.87055,0.15714285714285717,1.0,1.1,0.0,4,0.15714285714285717,1.3754285714285714,13.478418571428572,0.842857142857143,0.9736784629402744,0.4428571428571429,0.31428571428571433,0.07142857142857142,0.4428571428571429,0.014285714285714287,0.0,0.842857142857143,2.118037204081633,0.022448979591836737,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{05E750A3-9390-1E77-B244-BCB4C8EAAD86},Na2SO4+NaBr+NaNO3,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1714285714285714,1.0,1.392,2.088,0.02857142857142857,1.0,0.29,2.32,0.0,0.0,0.0,0.0,0.6714285714285714,1.0,6.439000000000001,64.58317000000001,0.12857142857142856,1.0,0.9,0.0,3,0.12857142857142856,1.2887142857142857,9.85588142857143,0.8714285714285713,0.6713728332294607,0.6714285714285714,0.1714285714285714,0.6714285714285714,0.0,0.02857142857142857,0.0,0.8714285714285713,1.2671847551020408,0.11510204081632651,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{132A81F2-7DC2-8787-BB9B-BF761B89A924},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,1.0,1.6239999999999999,2.436,0.028571428571428574,1.0,0.29,2.32,0.17142857142857143,1.0,1.9919999999999998,31.931759999999997,0.5,1.0,4.795,48.093849999999996,0.09999999999999999,1.0,0.7,0.0,4,0.09999999999999999,1.343,12.111658571428572,0.9,1.0723720189112946,0.5,0.19999999999999998,0.5,0.17142857142857143,0.028571428571428574,0.0,0.9,1.2111658571428572,0.09999999999999999,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{E5BF0359-31E4-F386-FE4E-299192D8F4EC},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.16,1.7399999999999998,0.014285714285714287,1.0,0.145,1.16,0.34285714285714286,1.0,3.9839999999999995,63.863519999999994,0.07142857142857142,1.0,0.685,6.87055,0.42857142857142855,1.0,3.0,0.0,4,0.42857142857142855,1.282,10.519152857142856,0.5714285714285714,0.8941925323073243,0.34285714285714286,0.14285714285714285,0.07142857142857142,0.34285714285714286,0.014285714285714287,0.0,0.5714285714285714,4.508208367346938,0.01020408163265306,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{5E72282B-C1A2-399A-C268-E229C585AFF2},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15714285714285717,1.0,1.276,1.9140000000000001,0.0,0.0,0.0,0.0,0.41428571428571426,1.0,4.814,77.16842000000001,0.1142857142857143,1.0,1.096,10.99288,0.31428571428571433,1.0,2.2,0.0,3,0.31428571428571433,1.3408571428571427,12.867900000000002,0.6857142857142857,0.9037687459220103,0.41428571428571426,0.15714285714285717,0.1142857142857143,0.41428571428571426,0.0,0.0,0.6857142857142857,4.044197142857144,0.01795918367346939,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{50FFE408-E076-2747-9DE8-322DD621E8A6},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17142857142857143,1.0,1.392,2.088,0.0,0.0,0.0,0.0,0.05714285714285715,1.0,0.664,10.643920000000001,0.5714285714285714,1.0,5.48,54.9644,0.19999999999999998,1.0,1.4,0.0,3,0.19999999999999998,1.2765714285714285,9.670902857142858,0.8,0.7856642592610156,0.5714285714285714,0.17142857142857143,0.5714285714285714,0.05714285714285715,0.0,0.0,0.8,1.9341805714285714,0.09795918367346938,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{49586D8D-863C-DEB7-D0B9-39EE2E958CB8},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31428571428571433,1.0,2.552,3.8280000000000003,0.08571428571428572,1.0,0.87,6.96,0.4857142857142857,1.0,5.643999999999999,90.47332,0.028571428571428574,1.0,0.274,2.74822,0.08571428571428572,1.0,0.6,0.0,4,0.08571428571428572,1.42,14.858505714285714,0.9142857142857143,1.0266807500548332,0.4857142857142857,0.31428571428571433,0.028571428571428574,0.4857142857142857,0.08571428571428572,0.0,0.9142857142857143,1.2735862040816326,0.008979591836734696,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{77612088-2309-59BB-D1D6-4951A96D9E48},Na2SO4+NaBr+NaClO4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571428571428572,1.0,3.7119999999999997,5.568,0.09999999999999999,1.0,1.015,8.12,0.41428571428571426,1.0,4.814,77.16842000000001,0.0,0.0,0.0,0.0,0.028571428571428574,1.0,0.2,0.0,3,0.028571428571428574,1.3915714285714285,12.979488571428574,0.9714285714285714,0.9531596779538603,0.4571428571428572,0.4571428571428572,0.0,0.41428571428571426,0.09999999999999999,0.0,0.9714285714285714,0.370842530612245,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{24347DB6-36B0-366C-32C7-073832FABED3},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8428571428571429,1.0,6.844,10.266,0.0,0.0,0.0,0.0,0.05714285714285715,1.0,0.664,10.643920000000001,0.08571428571428572,1.0,0.8220000000000001,8.24466,0.014285714285714287,1.0,0.1,0.0,3,0.014285714285714287,1.2042857142857142,4.16494,0.9857142857142858,0.5182246893017204,0.8428571428571429,0.8428571428571429,0.08571428571428572,0.05714285714285715,0.0,0.0,0.9857142857142858,0.059499142857142855,0.07224489795918368,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{EE810897-EB4E-C3F8-A855-7DE5D1C48B8A},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,1.0,0.23199999999999998,0.348,0.2285714285714286,1.0,2.32,18.56,0.2285714285714286,1.0,2.656,42.575680000000006,0.17142857142857143,1.0,1.6440000000000001,16.48932,0.34285714285714286,1.0,2.4,0.0,4,0.34285714285714286,1.3217142857142858,11.139000000000001,0.6571428571428573,1.0786109694860233,0.2285714285714286,0.028571428571428574,0.17142857142857143,0.2285714285714286,0.2285714285714286,0.0,0.6571428571428573,3.819085714285715,0.00489795918367347,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{EC26DA69-4463-675F-E863-979C9E08C2A5},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.16,1.7399999999999998,0.0,0.0,0.0,0.0,0.4857142857142857,1.0,5.643999999999999,90.47332,0.37142857142857144,1.0,3.5620000000000003,35.72686,0.0,0.0,0.0,0.0,3,0.0,1.4808571428571429,18.27716857142857,1.0,0.9966006884000951,0.4857142857142857,0.14285714285714285,0.37142857142857144,0.4857142857142857,0.0,0.0,1.0,0.0,0.053061224489795916,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{498555BA-7868-B489-765D-49E554194811},LiClO4,7.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.24,6.2124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,6.0,0.0,1,0.8571428571428571,1.0342857142857143,0.8874857142857142,0.14285714285714285,0.277987164150759,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.7607020408163264,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{F33B671D-493B-6709-E429-2F2EE9A58CB1},LiClO4,7.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.48,12.4248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,5.0,0.0,1,0.7142857142857143,1.0685714285714287,1.7749714285714284,0.2857142857142857,0.3579322767129623,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,1.2678367346938775,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{D06B3FED-3E1D-ABAF-A766-F98CCC966FE4},LiClO4,7.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.7199999999999998,18.637199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.0,0.0,1,0.5714285714285714,1.1028571428571428,2.6624571428571424,0.42857142857142855,0.3631276544516587,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,1.5214040816326526,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{A671209D-7C7D-BC13-5A80-D77D5BE91CA3},LiClO4,7.0,0.0,0.0,0.0,0.0,0.5714285714285714,1.0,4.96,24.8496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,1.0,3.0,0.0,1,0.42857142857142855,1.1371428571428572,3.549942857142857,0.5714285714285714,0.319780450248813,0.5714285714285714,0.0,0.0,0.5714285714285714,0.0,0.5714285714285714,0.0,1.5214040816326528,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{C0C7D3C6-965D-6D74-499A-F6F149E1BDE3},LiClO4,7.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.0,6.2,31.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.0,0.0,1,0.2857142857142857,1.1714285714285713,4.437428571428572,0.7142857142857143,0.24033731187229493,0.7142857142857143,0.0,0.0,0.7142857142857143,0.0,0.7142857142857143,0.0,1.2678367346938775,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{FC1E2A4E-F13B-D1D4-613E-3C765EDBC72B},LiClO4,7.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,7.4399999999999995,37.27439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.0,0.0,1,0.14285714285714285,1.2057142857142857,5.324914285714285,0.8571428571428571,0.13212915413765,0.8571428571428571,0.0,0.0,0.8571428571428571,0.0,0.8571428571428571,0.0,0.7607020408163263,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{84AC99B2-1D8B-91C7-14E6-512465E5B234},LiClO4,7.0,0.0,0.0,0.0,0.0,1.0,1.0,8.68,43.486799999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.24,6.2124,1.0,-0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{BE253A5B-9DDB-9264-28A5-1A5AD173B9A2},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028571428571428574,1.0,0.23199999999999998,0.348,0.4571428571428572,1.0,4.64,37.12,0.014285714285714287,1.0,0.166,2.6609800000000003,0.028571428571428574,1.0,0.274,2.74822,0.4714285714285714,1.0,3.3,0.0,4,0.4714285714285714,1.2302857142857142,6.125314285714286,0.5285714285714286,0.6216883763427893,0.4571428571428572,0.028571428571428574,0.028571428571428574,0.014285714285714287,0.4571428571428572,0.0,0.5285714285714286,2.887648163265306,0.000816326530612245,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{CCF09466-EAB1-F34C-EC87-3DEEAEEBFDE0},Na2SO4+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31428571428571433,1.0,2.552,3.8280000000000003,0.0,0.0,0.0,0.0,0.4714285714285714,1.0,5.478,87.81234,0.18571428571428572,1.0,1.7810000000000001,17.86343,0.028571428571428574,1.0,0.2,0.0,3,0.028571428571428574,1.430142857142857,15.643395714285715,0.9714285714285715,1.0309378758582806,0.4714285714285714,0.31428571428571433,0.18571428571428572,0.4714285714285714,0.0,0.0,0.9714285714285715,0.4469541632653062,0.05836734693877552,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{33CC258B-8A49-35B2-D665-3BA798B12D64},Na2SO4+NaClO4+NaNO3,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6142857142857142,1.0,4.9879999999999995,7.481999999999999,0.0,0.0,0.0,0.0,0.02857142857142857,1.0,0.332,5.321960000000001,0.3,1.0,2.8770000000000002,28.85631,0.05714285714285714,1.0,0.4,0.0,3,0.05714285714285714,1.228142857142857,5.951467142857141,0.9428571428571428,0.7621116492446105,0.6142857142857142,0.6142857142857142,0.3,0.02857142857142857,0.0,0.0,0.9428571428571428,0.3400838367346938,0.18428571428571425,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
{83FCD7E1-5719-A916-5389-56A69EECD69D},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142857142857143,1.0,0.9279999999999999,1.392,0.5714285714285714,1.0,5.8,46.4,0.014285714285714287,1.0,0.166,2.6609800000000003,0.3,1.0,2.8770000000000002,28.85631,0.0,0.0,0.0,0.0,4,0.0,1.395857142857143,11.329898571428572,1.0,0.9895569321895302,0.5714285714285714,0.1142857142857143,0.3,0.014285714285714287,0.5714285714285714,0.0,1.0,0.0,0.03428571428571429,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{7860DD30-94C2-16A2-2029-E25E02340B5B},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,1.16,1.7399999999999998,0.014285714285714287,1.0,0.145,1.16,0.028571428571428574,1.0,0.332,5.321960000000001,0.2857142857142857,1.0,2.74,27.4822,0.5285714285714286,1.0,3.7,0.0,4,0.5285714285714286,1.1538571428571431,5.100594285714286,0.4714285714285714,0.7981936032212669,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.028571428571428574,0.014285714285714287,0.0,0.4714285714285714,2.6960284081632655,0.04081632653061224,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{A8BE021B-7D43-A9EE-BECE-3EB54A378AB3},NaBr+NaClO4+NaNO3,7.000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12857142857142856,1.0,1.305,10.44,0.05714285714285714,1.0,0.664,10.643920000000001,0.3714285714285714,1.0,3.5620000000000003,35.72686,0.44285714285714284,1.0,3.1,0.0,3,0.44285714285714284,1.2329999999999999,8.115825714285714,0.557142857142857,0.7951515115837275,0.3714285714285714,0.0,0.3714285714285714,0.05714285714285714,0.12857142857142856,0.0,0.557142857142857,3.594151387755102,0.0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
{80A0EFB3-717A-D19B-2DCD-5AAFD8DF2584},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285715,1.0,0.46399999999999997,0.696,0.07142857142857142,1.0,0.725,5.8,0.08571428571428572,1.0,0.9959999999999999,15.965879999999999,0.37142857142857144,1.0,3.5620000000000003,35.72686,0.41428571428571426,1.0,2.9,0.0,4,0.41428571428571426,1.2352857142857143,8.312677142857142,0.5857142857142857,0.9304981587635257,0.37142857142857144,0.05714285714285715,0.37142857142857144,0.08571428571428572,0.07142857142857142,0.0,0.5857142857142857,3.4438233877551014,0.02122448979591837,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{4D017683-8D2C-A798-532C-625E9BD4664F},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,2.32,3.4799999999999995,0.028571428571428574,1.0,0.29,2.32,0.39999999999999997,1.0,4.648,74.50744,0.2714285714285714,1.0,2.603,26.10809,0.014285714285714287,1.0,0.1,0.0,4,0.014285714285714287,1.4229999999999998,15.202218571428572,0.9857142857142855,1.1799880711448285,0.39999999999999997,0.2857142857142857,0.2714285714285714,0.39999999999999997,0.028571428571428574,0.0,0.9857142857142855,0.2171745510204082,0.07755102040816325,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
{AAA3F094-4BF3-9076-5873-7928D303EDCD},Na2SO4+NaBr+NaClO4+NaNO3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31428571428571433,1.0,2.552,3.8280000000000003,0.07142857142857142,1.0,0.725,5.8,0.08571428571428572,1.0,0.9959999999999999,15.965879999999999,0.028571428571428574,1.0,0.274,2.74822,0.5,1.0,3.5,0.0,4,0.5,1.1495714285714287,4.048871428571428,0.5000000000000001,0.8644336965597985,0.31428571428571433,0.31428571428571433,0.028571428571428574,0.08571428571428572,0.07142857142857142,0.0,0.5000000000000001,2.024435714285714,0.008979591836734696,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
